39553 | 5001 | SYN | 27 | 20221120190606
34353 | 40328 | ACK/SYN | 27 | 20221120190606
60186 | 5001 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
34353 | 60186 | ACK | 27 | 20221120190606
60186 | 34353 | DATA | 1000 | 20221120190606
